"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.048233833E0,-2.123456359E1,-1.582000681E1,-2.346186656E0,2.658352682E1
3.058271833E0,-2.275287266E1,-1.405077034E1,-1.314011737E0,2.677394233E1
3.068309833E0,-2.425778926E1,-1.283916176E1,1.634998441E-1,2.744651429E1
3.078347833E0,-2.333666802E1,-1.212915542E1,1.041561016E0,2.632111956E1
3.088385833E0,-1.206819235E1,-1.295999097E1,-3.398872438E-1,1.771209066E1
3.098422833E0,1.069831836E1,-1.376082328E1,-5.865713904E0,1.839078228E1
3.108460833E0,4.142562840E1,-1.186095065E1,-1.172843988E1,4.465782284E1
3.118498833E0,7.054898638E1,-4.836395203E0,-9.929700691E0,7.140832692E1
3.128536833E0,8.078944436E1,-2.105550051E0,8.020374280E0,8.121387852E1
3.138574833E0,7.182959209E1,-4.009588678E0,3.298366168E1,7.914220770E1
3.148612833E0,5.727724760E1,-4.120593681E0,5.772670202E1,8.142502386E1
3.158650833E0,4.705469145E1,-4.615092124E0,7.141342471E1,8.564648441E1
3.168688833E0,3.918032098E1,-4.573041288E0,5.978105341E1,7.162251465E1
3.178727292E0,3.316125098E1,-6.825051373E0,3.480502258E1,4.855552996E1
3.188765292E0,2.499539213E1,-8.176147614E0,1.539322088E1,3.047245094E1
3.198803292E0,1.512879576E1,-8.710797132E0,3.622743030E0,1.782926568E1
3.208841292E0,6.045074905E0,-8.245027814E0,-1.835813169E0,1.038718558E1
3.218878292E0,-8.564369988E-1,-7.008339365E0,-3.467893556E0,7.866167472E0
3.228916292E0,-5.064521983E0,-6.666759644E0,-4.356373589E0,9.437852400E0
