Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0036813750048168,-0.139975033700466,-0.506884307563305,-0.199314624667168,0.562362010558672
0.0136123750125989,0.119228820204735,-0.760107629299164,-0.515671795606613,0.926227035056933
0.0235423750127666,-0.0840940707921982,-0.587024491131306,-0.133674951195717,0.60789683212495
0.0334723750129342,-0.658730504661799,-0.438776232004166,0.875766724348068,1.18043119876556
0.0434023750131018,-0.272546615302563,-0.395279087126255,0.914754204154015,1.03310331925209
0.0533323750132695,-0.392806738168001,-0.759742470681667,0.22241697371006,0.883727936359381
0.0632623750134371,-0.433740025162697,-1.16129503548145,-0.0818990260362625,1.24235422457836
0.0731923750136048,0.038061865568161,-1.87634899109602,0.574921631813049,1.96282172515085
0.0831223750137724,0.242035551667213,-1.72297447800636,0.704837992787361,1.87723702717815
0.09305237501394,0.222809175699949,-1.04278396099806,1.00601813077927,1.46598594725444
0.102982375014108,-0.0567453275620937,-1.12777148634195,0.912065069675446,1.45153410188261
0.112912375014275,0.0439586363732815,-1.54870727866888,0.64995076417923,1.68013767071956
0.122842374999891,0.0772143830358982,-1.91336771339178,0.240446278452873,1.92996178211371
0.132772375000059,0.0857607465237379,-1.78825308591127,-0.41840511739254,1.83855020251713
0.142702375000226,0.133713323548436,-1.34502449154854,-0.815803527832031,1.57876709231696
0.152632375000394,0.0893943707831204,-0.921396348774433,-1.04299767673016,1.39456327885366
0.162562375000562,0.100618302226067,-0.46383359760046,-1.00705074906349,1.113291004273
0.172492375000729,0.32879522189498,0.474419104456902,-0.242265931963921,0.625997257505977
0.182422375000897,0.523466536067426,1.79206283926964,0.514460837244988,1.93653721558157
0.192352375001065,0.606342814564705,2.279951004982,-1.42701882719994,2.75721071502991
0.202283375008847,0.290057911556214,1.38832487761974,-3.66670999825001,3.93145542631998
0.212213375009014,0.86373995192349,-0.488847693800926,0.0478413337469101,0.993633516694138
0.222143375009182,1.16199874788523,-2.3833262693882,1.54678793013096,3.06969674353046
0.23207337500935,0.555257993750274,-2.23438219159842,0.380952531695366,2.33364522778438
0.242003375009517,0.0250230132043362,-0.983287957012653,-0.887779244184494,1.32500314867578
0.251933375009685,0.848515483438969,0.325545193254948,-1.31637021124363,1.5996214338201
0.261863375009852,1.84751300856471,0.956876814812422,-1.28885964632034,2.44746332831656
0.27179337501002,1.36185979485512,1.60166975006461,-1.06154913783073,2.35518463419411
0.281723375010188,0.378099163547158,1.07452995657921,-0.817286381721497,1.4019738352796
0.291653375010355,0.440461107194424,0.681497077345848,-1.30848524093628,1.53966810681067
0.301583375010523,0.727327992171049,0.861902391314507,-0.755364367961884,1.35737138202324
0.311513375010691,0.946958475261927,0.307408007383347,0.564498969912529,1.14450387675451
0.321443375010858,0.928675401359797,0.743185202479363,1.44300920784473,1.87003684995771
0.331373375011026,0.959807366207242,0.459365740120411,1.05063004732132,1.49534964465053
0.341299375009839,0.829351965039969,0.163662981390953,0.855404965281487,1.20263373810219
0.351229375010007,0.213361975550652,0.700475385189056,0.452825337052345,0.860952892871151
0.361159375010175,-0.184008569251746,0.793852203190327,-0.401523036360741,0.908449901093373
0.371089375010342,-0.685802820771933,0.913944364786148,-1.0020385158062,1.51977004775794
0.381020375003573,-0.937908008694649,0.728690247237682,-1.42061320245266,1.85170267056449
0.39095037500374,-1.16679660759866,0.493919276297093,-2.04701547503471,2.40741415839344
0.400880375003908,-1.3989992621541,0.341887283921242,-2.21691860496998,2.6436365013891
0.410810375004075,-1.35272147387266,0.098757718205452,-2.04839834153652,2.45673446639863
0.420740375004243,-1.10570212103426,-0.0735492020845413,-1.4606069880724,1.83340105792291
0.430670375004411,-0.64176042303443,-0.0082419428229332,-0.506566511392594,0.817639285173657
0.440600375004578,-0.335983715727925,-0.180720478892326,0.375311138033867,0.535166702119715
0.450530375004746,-0.205806642025709,-0.574716979265213,0.940100129842758,1.12091223308875
0.460460375004914,-0.222713354453444,-1.04306141138077,1.37859452605248,1.74301497796932
0.470390375005081,-0.49414914496243,-1.721765858531,2.05784978091717,2.72826075914509
0.480320375005249,-0.822903363257647,-2.23044613838196,2.3441008079052,3.33869263621339
0.490250375005417,-1.0478879224509,-2.49976713716984,2.38589904427528,3.61101358174772
0.500180375005584,-1.26183513119817,-2.41779443621635,2.13775022864342,3.46524658201832
0.510110375005752,-1.24914755031467,-2.18948405385017,1.81953539729118,3.10884529793892
0.52004037500592,-1.0671994484961,-1.98127464473248,1.61785908222199,2.77161178570491
0.529970375006087,-0.968245994746685,-1.40363639652729,1.21548410654068,2.09406233270457
0.539900375006255,-1.21317167893052,-0.652349292039871,0.625750308036804,1.51291393324015
0.549830375006422,-1.55125301018357,-0.42630119740963,0.0627663516998291,1.60998702709748
0.559761375014205,-1.935162332654,-0.440929761528969,-0.00776217877864838,1.98477519123559
0.56969137499982,-2.29770022809505,-0.434755101799965,0.175046925544739,2.34501167648944
0.579621374999988,-2.49685697793961,-0.528036902546883,0.717127670645714,2.65092244977909
0.589551375000156,-2.46049022018909,-0.616287758946419,1.13759276211262,2.77991726817263
0.599481375000323,-2.06324179083109,-0.56089708507061,1.27808965981007,2.49100088438081
0.609411375000491,-1.37917895525694,-0.397801868319511,1.15586180269718,1.84293174697179
0.619341375000658,-0.76765499599278,-0.19790836930275,1.18015406012535,1.42169811181668
0.629271375000826,-0.353295128569007,-0.0852518194913864,1.07912235975266,1.13867922959687
0.639201375000994,0.123417765498161,-0.226025290489197,0.910043102502823,0.945778951549594
