"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.891202042E0,-5.009347072E0,1.209224370E0,1.960916394E0,5.513707896E0
1.901263042E0,-5.077391120E0,1.273986669E0,2.175398111E0,5.668800540E0
1.911324042E0,-5.427333528E0,1.604528892E0,2.517356147E0,6.194154031E0
1.921385042E0,-5.787826068E0,1.720447311E0,2.634085282E0,6.587660800E0
1.931447042E0,-5.397767082E0,2.022960907E0,2.472862344E0,6.272424450E0
1.941508042E0,-4.827145493E0,2.065417540E0,2.381207238E0,5.765191336E0
1.951569042E0,-2.830805497E0,2.361943586E0,2.612069346E0,4.518312023E0
1.961630042E0,-6.600220084E-1,2.543099391E0,2.500265905E0,3.626887530E0
1.971691042E0,-6.206626457E-1,1.725192912E0,1.696677210E0,2.498044487E0
1.981752042E0,6.521317756E-1,1.137883953E0,1.238796955E0,1.804071407E0
1.991814042E0,3.508153390E0,9.739885452E-1,1.235928311E0,3.844907370E0
2.001875042E0,4.138604860E0,-2.992879790E-1,-1.564317298E-1,4.152360096E0
2.011936042E0,2.796725585E0,-2.000993210E0,-2.543074540E0,4.277017178E0
2.021997042E0,3.429569151E0,-3.065744283E0,-6.842208273E0,8.244789059E0
2.032058042E0,-2.353391449E0,-4.640590662E0,-5.300243711E0,7.427389609E0
2.042119042E0,-3.417118090E0,-3.199247911E0,-6.385112715E-1,4.724360261E0
2.052181042E0,-5.791003445E0,-5.935263026E-1,9.410311820E0,1.106534965E1
2.062242042E0,-7.431462016E0,1.732524151E0,4.395257866E0,8.806052426E0
2.072303042E0,-9.328144991E0,7.818651187E-1,3.679767416E0,1.005814547E1
2.082364042E0,-6.022170777E0,-1.993450302E-1,1.435782049E0,6.194170598E0
2.092425042E0,-4.516026258E0,-1.663296626E0,-2.495819682E-1,4.819060073E0
2.102487042E0,-5.540549072E0,-2.902656083E0,-7.176110892E-1,6.295876590E0
2.112548042E0,-5.117255682E0,-3.272752674E0,-1.518183497E-1,6.076204786E0
2.122609042E0,-4.287574958E0,-3.562759368E0,2.297955751E-4,5.574634821E0
2.132670042E0,-3.743366411E0,-3.652610607E0,-4.115170974E-1,5.246303713E0
2.142731042E0,-3.255976428E0,-3.431636726E0,3.475257540E-1,4.743235949E0
2.152792042E0,-2.681667584E0,-3.317495276E0,1.343449398E0,4.472356451E0
2.162854042E0,-2.327387127E0,-2.969598516E0,1.026658071E0,3.910149995E0
2.172915042E0,-1.897482875E0,-2.585598416E0,4.991493183E-1,3.245752682E0
2.182976042E0,-7.959726959E-1,-1.836518050E0,-8.905625188E-1,2.190769883E0
2.193037042E0,2.253335649E-1,-1.026797673E0,-1.276852389E0,1.653916776E0
2.203098042E0,1.699905458E0,-3.139288223E-1,-1.522936699E0,2.303815544E0
2.213159042E0,3.028413320E0,4.889666846E-1,-1.941662682E0,3.630486142E0
2.223221042E0,4.063399141E0,8.100270635E-1,-2.048027628E0,4.621879876E0
2.233282042E0,3.134667168E0,1.327981320E0,-2.184981405E0,4.045221426E0
2.243343042E0,2.993649868E0,1.999840724E0,-2.560996841E0,4.418145230E0
2.253404042E0,1.484623257E0,2.305917320E0,-2.652756026E0,3.815557029E0
2.263465042E0,-9.587071395E-1,3.057522221E0,-2.345493322E0,3.971007484E0
2.273527042E0,-8.895702463E-1,4.581735221E0,-6.378376722E-1,4.710676146E0
2.283588042E0,8.971891683E-1,4.533844478E0,-3.947063524E-1,4.638586774E0
2.293649042E0,3.485608866E0,4.134431702E0,-3.209912940E0,6.288603640E0
2.303710042E0,9.158424295E0,2.541383525E0,-3.900951211E0,1.027388856E1
2.313771042E0,7.657068645E0,2.106392488E0,-3.783052340E0,8.796537646E0
2.323833042E0,1.724934465E-1,3.289223696E0,2.182315367E-1,3.300965240E0
2.333894042E0,5.438504634E0,3.596455702E0,-2.767668140E0,7.083206421E0
2.343955042E0,1.391175395E1,1.603209614E0,-4.124668606E0,1.459863248E1
2.354016042E0,9.597087091E0,-6.773256737E-1,-2.231438411E0,9.876343862E0
2.364077042E0,8.258610311E0,-3.038537189E0,-2.744977727E0,9.218039664E0
2.374138000E0,7.933570610E0,-4.559003585E0,-6.534585088E-1,9.173497933E0
2.384200000E0,5.551099788E0,-2.944881166E0,1.664353217E0,6.500546559E0
2.394261000E0,5.709820118E0,-2.604420018E0,3.202008966E0,7.045417719E0
2.404322000E0,8.489805125E0,-4.219311054E0,5.838530198E0,1.113408333E1
2.414383000E0,7.167064372E0,-4.166066893E0,6.325317333E0,1.042749080E1
2.424444000E0,4.398632879E0,-2.615992243E0,5.536199913E0,7.539290158E0
2.434506000E0,3.170854416E0,-1.220343143E-1,5.670242069E0,6.497757708E0
2.444567000E0,3.899457248E0,1.223746807E0,5.912446606E0,7.187513335E0
2.454628000E0,1.126915746E0,1.486976469E0,4.531727786E0,4.900774923E0
2.464689000E0,-2.933306603E0,1.424638426E0,1.816131733E0,3.732588477E0
2.474750000E0,-2.295529742E0,-1.199080328E0,8.155918586E-1,2.715223841E0
2.484812000E0,-4.136840170E0,-4.005040129E0,5.869314619E0,8.222082894E0
2.494873000E0,-6.438328224E0,-1.522527832E0,8.087543001E0,1.044885224E1
2.504934000E0,-3.298631281E0,1.846658877E-1,4.016230822E0,5.200498037E0
2.514995000E0,-1.071009231E1,-5.730373666E-1,2.502227061E0,1.101342769E1
2.525056000E0,-1.322640181E1,-7.545590894E0,1.447507471E0,1.529604277E1
2.535117000E0,-1.165806396E1,-1.346755033E1,-2.247535796E0,1.795374013E1
2.545179000E0,-1.176929555E1,-6.507320691E0,-4.303180591E0,1.412015947E1
2.555240000E0,-6.113711861E0,-4.910727348E0,1.386395296E0,7.963341492E0
2.565301000E0,1.642167127E0,-2.901499211E0,2.181953425E0,3.984511425E0
2.575362000E0,5.092899106E0,-3.272634268E0,-2.466732123E0,6.537011834E0
2.585423000E0,7.647175156E0,-8.016547278E-1,-5.064788616E0,9.207280918E0
2.595485000E0,7.754707791E0,2.831432319E-1,-4.639308368E0,9.040953774E0
2.605546000E0,5.277875773E0,-5.863084996E-1,-2.222988015E0,5.756857306E0
2.615607000E0,1.186444495E0,-2.501810739E0,-9.681281734E-1,2.933254110E0
2.625668000E0,-1.905254409E0,-3.293575486E0,-4.835144484E-1,3.835546906E0
2.635729000E0,-3.207996515E0,-1.498022736E0,-3.285759805E0,4.830272379E0
2.645791000E0,-2.586543911E0,-2.723717836E-1,-6.196772144E0,6.720444985E0
2.655852000E0,-3.707881998E0,-7.834976614E-2,-4.575857600E0,5.890076431E0
2.665913000E0,4.539836705E-2,3.182945874E0,-3.569009457E0,4.782366982E0
2.675974000E0,2.053646218E0,3.407830957E0,-2.912010751E0,4.930576156E0
2.686035000E0,1.044534325E0,5.601194054E-1,-2.224570856E0,2.520615242E0
2.696097000E0,2.411317475E0,6.070819026E-1,-2.423492840E0,3.472220896E0
2.706158000E0,-6.444725078E-1,7.153436852E-1,-2.968511226E0,3.120756367E0
2.716219000E0,-1.795546610E0,2.650662723E0,-2.493198375E0,4.057836695E0
2.726280000E0,-1.800247772E0,3.790378025E0,-2.728459343E0,5.005232062E0
2.736341000E0,-3.336547551E0,1.393892596E0,-3.321745617E0,4.910140535E0
2.746402000E0,-2.517851990E0,1.785936711E0,-3.369743364E0,4.569936424E0
2.756464000E0,-2.272030367E0,1.922850435E0,-2.408555835E0,3.828918515E0
2.766525000E0,-1.167234052E0,2.412571703E0,-2.317997083E-1,2.690105697E0
2.776586000E0,1.426410132E0,4.077913100E0,7.767792106E-1,4.389465464E0
2.786647000E0,1.912115532E0,4.308755327E0,1.694450006E-1,4.717019174E0
2.796708000E0,-1.018871480E0,1.951368476E0,-2.969909003E-1,2.221292780E0
2.806770000E0,-3.753962150E0,-1.746664472E0,-1.223350366E0,4.317366642E0
2.816831000E0,-3.903839151E0,-3.655638295E0,-2.323048200E0,5.830969423E0
2.826892000E0,-3.221518786E0,-3.777361538E0,-2.270245796E0,5.458998026E0
2.836953000E0,-1.651191135E0,-4.439078654E0,-1.436177321E0,4.949187485E0
2.847014000E0,6.466669679E-2,-3.512556344E0,-9.369870722E-2,3.514400845E0
2.857075000E0,9.371385151E-1,-2.163002014E0,1.445652149E0,2.765269688E0
2.867137000E0,1.374322550E0,-1.752238038E0,2.516121215E0,3.360054550E0
2.877198000E0,1.248946552E0,-3.412610471E-1,2.891435861E0,3.168079534E0
2.887259000E0,6.599916029E-1,1.968983213E0,2.277054879E0,3.081795374E0
2.897320000E0,3.709988165E0,9.573166716E-1,1.033825588E0,3.968534079E0
