t(s),a(m/s²)
2.89987958339043,0.152159900218248
2.90986858331598,0.0531829114258289
2.91985758324154,-0.162536076754332
2.92984558339231,-0.603129915744066
2.93983458331786,-0.877679787129164
2.9498225832358,-0.93657191991806
2.95981158339418,-0.856609930247068
2.96980058331974,-0.826754193305969
2.97978858323768,-0.864461717605591
2.98977758339606,-1.30137034893036
2.999765583314,-2.31605288386345
3.00975458323956,-3.64695518016815
3.01974358339794,-4.74125808119774
3.02973158331588,-5.21494336009026
3.03972058324143,-4.92531907439232
3.0497085833922,-4.33166998028755
3.05969758331776,-3.66020029306412
3.06968658324331,-2.7623299241066
3.07967458339408,-1.88296833157539
3.08966358331963,-1.91451172113419
3.09965258324519,-3.23316059231758
3.10964058339596,-4.7498932492733
3.11962958332151,-6.24300315499306
3.12961758323945,-6.7440721142292
3.13960658339784,-5.86656876683235
3.14959558332339,-5.42834685087204
3.15958358324133,-4.87417114019394
3.16957258339971,-3.77588511586189
3.17956058331765,-2.03312249064446
3.18954958324321,-0.271120150499046
3.19953858340159,0.718913995027542
3.20952658331953,1.51399148225784
3.21951558324508,1.95906165719032
3.22950358339585,1.47811764478683
3.23949258332141,-0.812556057348847
3.24948158324696,-4.66519282221794
3.25946958339773,-6.22464757561684
3.26945858332329,-4.07068535685539
3.27944658324122,-1.48386765047908
3.28943558339961,0.662408988028765
3.29942458332516,3.4850890481472
3.30941220838577,6.07866832852364
3.31940120831132,6.44830708265305
3.32939020823687,5.97502760052681
3.33937820838764,7.27374097466469
3.3493672083132,7.23602175593376
3.35935520823114,6.68701030611992
3.36934420838952,6.61810203909874
3.37933320831507,7.00277983188629
3.38932120823301,5.19359985351563
3.3993102083914,3.29252708047628
3.40929820830934,1.3035905367136
3.41928720823489,-0.0224614942073822
3.42927620839328,-1.1381432774663
3.43926420831122,-2.28646655738354
3.44925320823677,-2.39668715715408
3.45924120838754,-1.85561973452568
3.46923020831309,-0.575737903118134
3.47921920823865,1.52987749010324
3.48920720838942,3.59329177379608
3.49919620831497,4.14868107408285
3.50918420823291,3.93008116275072
3.51917320839129,3.80498992413282
3.52916220831685,3.20789623528719
3.53915020823479,2.33974463224411
3.54913920839317,1.69681081920862
3.55912720831111,0.868953548669815
3.56911620823666,-0.782878733575344
3.57910520839505,-2.73979592442513
3.58909320831299,-3.97433727622032
3.59908220823854,-4.06352982670069
3.60907020838931,-4.7282027104497
3.61905920831487,-5.20769749045372
3.62904820824042,-5.43070444822311
3.63903620839119,-4.84548996269703
3.64902520831674,-4.68273710042238
3.6590142082423,-4.04595192700625
3.66900220839307,-2.42899770140648
3.67899120831862,-0.0569472026824951
3.68897920823656,3.86905377298594
3.69896820839494,6.23236590027809
3.7089572083205,5.56050328016281
3.71894520823844,6.95408305048943
3.72893420839682,7.89764005422592
3.73892220831476,4.39060202032328
3.74891120824032,0.91100233823061
3.7589002083987,1.17740937709808
3.76888820831664,1.57462593913078
3.77887720824219,0.418278232812882
3.78886520839296,-0.213194891363382
3.79885420831852,-0.047460387647152
3.80884320824407,-0.652880219221115
3.81883120839484,-1.327347189188
3.82882020832039,-1.29185561344028
3.83880820823833,-1.09738540694118
3.84879720839672,-0.270976345539093
3.85878620832227,0.638595763742924
3.86877420824021,-1.09130898043513
3.8787632083986,-2.40912433102727
3.88875220832415,-2.6686288779974
3.89874020824209,-2.06179489731789
3.90872920840047,0.745492075234652
3.91871720831841,1.63652354076505
3.92870620824397,1.54985040932894
3.93869520840235,0.994868952333927
3.94868320832029,0.266857859194279
3.95867220824584,0.276964186728001
3.96866020839661,0.883800944834948
3.97864920832217,0.138755596876144
3.98863820824772,-0.140502744913101
3.99862620839849,-0.241212848424912
4.00861520832405,-0.533440460711718
4.01860320824198,-0.814372275620699
4.02859220840037,-1.05621779277921
4.03858120832592,-1.82351150393486
4.04856920824386,-2.94856725096703
4.05855820840225,-4.05915698647499
4.06854620832019,-4.81126913309097
4.07853520824574,-4.78483036279678
4.08852420840412,-4.20288973331452
4.09851220832206,-3.74478026747704
4.10850120824762,-3.58367427349091
4.118490208406,-3.33207560062409
4.12847820832394,-2.74054202914238
4.13846720824949,-2.35717284321785
4.14845520840026,-3.19555247068405
4.15844420832582,-4.95047730445862
4.16843320825137,-6.90558741331101
4.17842120840214,-7.20852580904961
4.1884102083277,-6.10770560145378
4.19839820824564,-5.76229303121567
4.20838720840402,-4.79167745232582
4.21837620832957,-3.08000681161881
4.22836420824751,-1.14051695466042
4.2383532084059,0.341480938978493
4.24834220833145,1.61318130970001
4.25833020824939,2.81266860365868
4.26831920840778,2.51276023507118
4.27830720832571,0.283150321617723
4.28829620825127,-3.53549789428711
4.29828520840965,-5.98245707273483
4.30827362486161,-6.75743417143822
4.31826262502,-3.17054275989533
4.32825062493794,0.0982460868358612
4.33823962486349,1.75804812401533
4.34822862502188,5.22434217453003
4.35821662493981,7.8459611928463
4.36820562486537,8.49381046772003
4.37819462502375,10.4621528255939
4.38818262494169,9.49583144187927
4.39817162486725,7.83461525559425
4.40815962501802,8.60231374025345
4.41814862494357,8.51205144166947
4.42813762486912,6.60735602617264
4.43812562501989,3.19581501066685
4.44811462494545,0.673786061704159
4.45810262486339,-1.58030358552933
4.46809162502177,-3.63804607003927
4.47808062494732,-4.13252346307039
4.48806862486526,-3.1036374565959
4.49805762502365,-1.07231064587832
4.5080466249492,1.17908957451582
4.51803462486714,3.07891279757023
4.52802362502553,4.4526567658782
4.53801162494347,4.99569908559322
4.54800062486902,4.24933913737536
4.5579896250274,2.73631010681391
4.56797762494534,1.11175362378359
4.5779666248709,-0.137784959077835
4.58795462502167,-1.41919232904911
4.59794362494722,-2.64529000908136
4.60793262487277,-2.37788923591375
4.61792062502354,-2.23957685798407
4.6279096249491,-2.23344283640385
4.63789862487465,-2.37710190832615
4.64788662502542,-3.39747992366552
4.65787562495098,-4.45055586129427
4.66786362486891,-5.35890999555588
4.6778526250273,-5.78725011706352
4.68784162495285,-4.45100697398186
4.69782962487079,-1.64369237333536
4.70781862502918,2.75990011364222
4.71780662494712,6.06270309090614
4.72779562487267,6.63283351421356
4.73778462503105,6.58609438061714
4.74777262494899,7.3040120100975
4.75776162487455,5.57415769815445
4.76775062503293,2.77948360830545
4.77773862495087,1.91289905905724
4.78772762487643,1.61785908222199
4.7977156250272,0.878595607280731
4.80770462495275,0.441924665272236
4.8176936248783,-0.0909932005405426
4.82768162502907,-0.365044304430485
4.83767062495463,-0.686407276690006
4.84765962488018,-0.523124218136072
4.85764762503095,-0.597353743761778
4.8676366249565,-1.54713496237993
4.87762462487444,-2.52899239808321
4.88761362503283,-1.5599459195137
4.89760262495838,0.544656443595886
4.90759062487632,0.738815578222275
4.91757962503471,-0.817680776417256
4.92756762495264,-0.909389091432095
4.9375566248782,-0.13313145250082
4.94754562503658,0.729321015626192
4.95753362495452,0.429093242883682
4.96752262488008,0.373775951564312
4.97751162503846,0.428496388345957
4.9874996249564,0.507786240577698
4.99748862488195,0.287878453284502
5.00747662503272,-0.107175954580307
5.01746562495828,-0.353693250864744
5.02745462488383,-0.558890905380249
5.0374426250346,-0.80417823985219
5.04743162496015,-1.46089423254132
5.05742062488571,-2.45030627086759
5.06740862503648,-3.32959287285805
5.07739762496203,-4.03837832093239
5.08738562487997,-4.72781299352646
5.09737462503836,-4.669862408638
5.10736362496391,-3.9161118721962
5.11735162488185,-2.88502438902855
5.12734062504023,-2.26378462314606
5.13732862495817,-2.06911093354225
5.14731762488373,-1.87063538432121
5.15730662504211,-2.28288279891014
5.16729462496005,-3.7137607884407
5.1772836248856,-5.56953956723213
5.18727262504399,-7.10807415246964
5.19726062496193,-7.79641305685043
5.20724962488748,-7.05500716209412
5.21723762503825,-6.09211926341057
5.22722662496381,-5.24452208518982
5.23721562488936,-3.8150532746315
5.24720362504013,-1.93307078361511
5.25719262496568,-0.0705408096313477
5.26718162489124,2.12015595674515
5.27716962504201,4.24451606154442
5.28715862496756,4.57658762454987
5.2971466248855,2.16437494039536
5.30713545833714,-0.886319632977247
5.3171244582627,-3.87693406552076
5.32711245818064,-5.15859140396118
5.33710145833902,-4.02471220850945
5.34709045826457,-0.765222773551941
5.35707845818251,1.81951127752662
5.3670674583409,4.90630217492581
5.37705545825884,7.44406919717789
5.38704445818439,7.90846909761429
5.39703345834278,6.79631113886833
5.40702145826072,6.6968850839138
5.41701045818627,5.98418024718762
5.42699945834465,5.29459413170815
5.43698745826259,5.34114615440369
5.44697645818815,5.85998012423515
5.45696445833892,6.80584677815437
5.46695345826447,4.76974922418594
5.47694245819002,1.99169262886047
5.48693045834079,-0.379695087969303
5.49691945826635,-2.64365834355354
5.5069084581919,-3.56930532574654
5.51689645834267,-2.63738632768393
5.52688545826823,-1.05499996393919
5.53687345818616,0.631710959672928
5.54686245834455,2.0430484315753
5.5568514582701,2.81383541554213
5.56683945818804,3.50222606778145
5.57682845834643,4.14388460308313
5.58681745827198,3.79225001066923
5.59680545818992,3.1305907818675
5.6067944583483,2.31324768215418
5.61678245826624,0.0490215942263603
5.6267714581918,-2.3609071674943
5.63676045835018,-2.3589015725255
5.64674845826812,-2.47733312487602
5.65673745819368,-3.70893303483725
5.66672545834445,-4.60777345687151
5.67671445827,-5.45672689676285
5.68670345819555,-4.89767840892077
5.69669145834632,-4.67021996587515
5.70668045827188,-4.01678952366114
5.71666945819743,-1.77430045992136
5.7266574583482,0.235730791389942
5.73664645827375,2.53366578519344
5.74663445819169,5.00938917160034
5.75662345835008,5.36049809932709
5.76661245827563,5.76887231826782
5.77660045819357,6.67360614895821
5.78658945835196,5.16032101035118
5.79657845827751,3.25497421503067
5.80656645819545,2.78769631505013
5.81655545835383,2.12646919548512
5.82654345827177,0.292509886622429
5.83653245819733,-1.14146215707064
5.84652145835571,-0.766878705024719
5.85650945827365,0.0888148203492165
5.8664984581992,0.318586714267731
5.87648745835759,0.0810245749354363
5.88647545827553,-0.0338547939062119
5.89646445820108,-0.337596889436245
5.90645245835185,-0.280708451271057
5.9164414582774,0.230608045756817
5.92643045820296,0.348903357982636
5.93641845835373,0.392611002624035
5.94640745827928,-0.0503129518032074
5.95639645820484,-0.514074190109968
5.96638445835561,0.572126808911562
5.97637345828116,0.255640414506197
5.9863614581991,-0.0239303147792816
5.99635045835748,-0.0663600504398346
6.00633945828304,-0.491949349343777
6.01632745820098,-0.801503284871578
6.02631645835936,-0.911967859715223
6.03630545828491,-1.08723610237241
6.04629345820285,-0.685778847187758
6.05628245836124,-0.370089135915041
6.06627045827918,-0.0760580961406231
6.07625945820473,-0.21522299811244
6.08624845836312,-1.22037603333592
6.09623645828106,-2.55051804542542
6.10622545820661,-3.72063243627548
6.11621345835738,-4.63012122273445
6.12620245828293,-4.96772074341774
6.13619145820849,-4.82744253158569
6.14617945835926,-4.39119346618652
6.15616845828481,-3.68877446651459
6.16615745821036,-2.84808168053627
6.17614545836113,-2.28127364516258
6.18613445828669,-2.05502148270607
6.19612245820463,-2.86761138081551
6.20611145836301,-4.41318250536919
6.21610045828857,-5.8690596807003
6.22608845820651,-7.06826279997826
6.23607745836489,-6.89058696627617
6.24606645829044,-6.00337957978249
6.25605445820838,-4.8907105743885
6.26604345836677,-3.47654275774956
6.27603145828471,-2.06777075171471
6.28602045821026,-0.635677856951952
6.29600945836864,0.68783143915236
6.30599745828658,1.86602573186159
6.31598670827225,1.98336853265762
6.3259757081978,0.200321076661348
6.33596370834857,-3.26608743309975
6.34595270827413,-6.37725756525993
6.35594070819207,-6.10000364899635
6.36592970835045,-4.0032646214962
6.375918708276,-1.36966436594725
6.38590670819394,2.42863751292229
6.39589570835233,5.97937617480755
6.40588470827788,9.01841797828674
6.41587270819582,9.47725951552391
6.42586170835421,7.24567317008972
6.43584970827214,7.73572597503662
6.4458387081977,7.49020548284054
6.45582770835608,5.52496975064278
6.46581570827402,6.34169479966164
6.47580470819958,5.87465137302876
6.48579370835796,3.33536787539721
6.4957817082759,1.42247086286545
6.50577070820145,-0.572609935104847
6.51575870835222,-2.21496124953032
6.52574770827778,-2.81306299835444
6.53573670820333,-2.20092266947031
6.5457247083541,-1.0158651342988
6.55571370827965,0.772541148662567
6.56570270820521,3.09790455400944
6.57569070835598,3.76712891042233
6.58567970828153,3.5140228253603
6.59566770819947,3.42564274549484
6.60565670835786,2.80965553343296
6.61564570828341,2.23822410464287
6.62563370820135,2.07595568418503
6.63562270835973,1.91885971069336
6.64561070827767,1.02551274776459
6.65559970820323,-1.55857065439224
6.66558870836161,-3.18548678129911
6.67557670827955,-4.35903114885092
6.6855657082051,-5.4448324906826
6.69555470836349,-6.18789314746857
6.70554270828143,-6.88117528796196
6.71553170820698,-6.96257437705994
6.72552070836537,-5.53502345323563
6.73550870828331,-2.71995369046927
6.74549770820886,0.184154256284237
6.75548570835963,3.55743518561125
6.76547470828518,6.73341848731041
6.77546370821074,4.68244532436133
6.78545170836151,4.32054272890091
6.79544070828706,6.66764432787895
6.80542970821261,5.53544328331947
6.81541770836338,3.66102767407894
6.82540670828894,3.42320182532072
6.83539470820688,3.49116138160229
6.84538370836526,2.82834001868963
6.85537270829082,-0.816858657896519
6.86536070820876,-3.77647422283888
6.87534970836714,-3.24663403898478
6.88533870829269,-2.01086199447513
6.89532670821063,-0.00745841592550278
6.90531570836902,0.334173929393292
6.91530370828696,-0.139403468370438
6.92529270821251,0.427091156244278
6.93528170837089,0.976087695658207
6.94526970828883,-0.110955302417278
6.95525870821439,-1.87548506498337
6.96524770837277,-1.72387027144432
6.97523570829071,-0.17630977794528
6.98522470821627,-0.160455783605576
6.99521270836704,-0.591731207370758
7.00520170829259,-0.331849807351828
7.01519070821814,-0.356248484104872
7.02517870836891,-0.535973035991192
7.03516770829447,-0.203831598758698
7.04515670822002,0.129872506856918
7.05514470837079,-0.505126780718565
7.06513370829634,-0.510700346678495
7.07512170821428,-0.437425525188446
7.08511070837267,-0.550099178105593
7.09509970829822,-0.634969174414873
7.10508770821616,-1.39804236531258
7.11507670837455,-2.76543947339058
7.1250657083001,-4.36667375206947
7.13505370821804,-5.6368480360508
7.14504270837642,-6.13463904619217
7.15503070829436,-5.99110861301422
7.16501970821992,-5.22323588132858
7.1750087083783,-4.09514309048653
7.18499670829624,-3.09124165177345
7.19498570822179,-2.412423183918
7.20497470838018,-2.1252395260334
7.21496270829812,-2.76499742388725
7.22495170822367,-4.23068622708321
7.23493970837444,-6.2063142156601
7.24492870829999,-7.168425604105
7.25491770822555,-6.49723190546036
7.26490570837632,-5.95450387358666
7.27489470830187,-4.73051089882851
7.28488370822743,-2.49741480231285
7.2948717083782,-0.640969514027238
7.30486070830375,0.580738441944122
7.31484883325174,1.72765692830086
7.32483783341013,2.7543835580349
7.33482683333568,2.63057812213898
7.34481483325362,-0.00653821036219597
7.35480383341201,-4.34440872430801
7.36479183332995,-6.45673175096512
7.3747808332555,-5.07941542625427
7.38476983318105,-1.70757642030716
7.39475783333182,1.20601424843073
7.40474683325738,3.89395794153214
7.41473583318293,6.74212265253067
7.4247238333337,7.90863165020943
7.43471283325926,5.99703885912895
7.44470083341003,6.20329763710499
7.45468983333558,8.94123005390167
7.46467883326113,8.94881973981857
7.4746668334119,8.31547857642174
7.48465583333746,7.19787978351116
7.49464483326301,5.05734452605248
7.50463283318095,2.15859292119741
7.51462183333933,0.362107540369034
7.52460983325727,-0.744594673812389
7.53459883318283,-2.37514338344336
7.54458783334121,-3.20567955583334
7.55457583325915,-2.94618275642395
7.5645648331847,-1.8179519712925
7.57455383334309,-0.160812463760376
7.58454183326103,1.59470527768135
7.59453083318658,2.502089651227
7.60451883333735,2.79504538804293
7.61450783326291,3.1011120441556
7.62449683318846,2.84309312850237
7.63448483333923,2.97159095495939
7.64447383326478,3.160648393929
7.65446283319034,2.82035564571619
7.66445083334111,1.11058388829231
7.67443983326666,-2.01665643900633
7.6844278331846,-4.25636018157005
7.69441683334298,-5.22849896013737
7.70440583326854,-6.14467403769493
7.71439383318648,-7.16576862931252
7.72438283334486,-6.7308024430275
7.73437183327042,-5.72064916133881
7.74435983318836,-3.62535351902247
7.75434883334674,-0.727539515197277
7.76433683326468,1.56531249403954
7.77432583319023,4.48153879523277
7.78431483334862,5.55484083652496
7.79430283326656,5.31024245023728
7.80429183319211,6.85931839585304
7.81428083335049,7.77496079206467
7.82426883326843,5.00624746263027
7.83425783319399,2.85223144948483
7.84424583334476,2.57553243398666
7.85423483327031,1.8158925819397
7.86422383319587,-0.217566415965557
7.87421183334664,-2.28041980549693
7.88420083327219,-3.58827457040548
7.89418883319013,-3.45378714859486
7.90417783334851,-1.25686719059944
7.91416683327407,0.811518980562687
7.92415483319201,0.89684842184186
7.93414383335039,0.448124760389328
7.94413283327594,0.405119951069355
7.95412083319388,-0.281855674982071
7.96410983335227,-1.1475533477962
7.97409783327021,-1.43850509762764
7.98408683319576,-0.105963972955942
7.99407583335415,0.318605717718601
8.00406383327209,0.65846431016922
8.01405283319764,0.497144454270601
8.02404183335602,-0.046183648109436
8.03402983327396,-0.587555125951767
8.04401883319952,-0.697737718820572
8.05400683335029,-0.345768958032131
8.06399583327584,-0.452059790343046
8.07398483320139,-0.46231346771121
8.08397283335216,-0.242258330583572
8.09396183327772,-0.10620999455452
8.10394983319566,-0.39552430473268
8.11393883335404,-1.51820162370801
8.1239278332796,-3.04241623163223
8.13391583319753,-4.45073215484619
8.14390483335592,-5.30136403799057
8.15389383328147,-5.66542922616005
8.16388183319941,-5.374343136549
8.1738708333578,-4.54839585900307
8.18385883327574,-3.9289020717144
8.19384783320129,-3.59940328359604
8.20383683335967,-3.26062730312347
8.21382483327761,-2.42321480512619
8.22381383320317,-2.13538210630417
8.23380283336155,-3.91554469227791
8.24379083327949,-6.27112475395203
8.25377983320504,-7.46239203214645
8.26376783335581,-6.67777638316155
8.27375683328137,-5.81907885074616
8.28374583320692,-5.02091286420822
8.29373383335769,-3.35878334283829
8.30372283328325,-1.42700713276863
8.31370995822363,0.212527504786849
8.32369895838201,1.38934170842171
8.33368795830756,2.49195818066597
8.3436759582255,2.34257570788264
8.35366495838389,0.304819883555174
8.36365395830944,-3.32085596323013
8.37364195822738,-5.63632178664208
8.38363095838577,-5.11381459593773
8.39361895830371,-3.07339244127274
8.40360795822926,-0.178450882136822
8.41359695838764,2.78846931695938
8.42358495830558,4.76547374010086
